time,open,high,low,close,volume
2022-04-30 01:00:00,0.61599,0.61845,0.61505,0.61773,387073.24825065
2022-04-30 02:00:00,0.61835,0.62127,0.61827,0.61895,316658.88872033
2022-04-30 03:00:00,0.61921,0.62028,0.61789,0.61999,248696.65403256
2022-04-30 04:00:00,0.61983,0.62115,0.6175,0.62053,368802.07771093
2022-04-30 05:00:00,0.62125,0.62501,0.62012,0.62315,231448.0786038
2022-04-30 06:00:00,0.62388,0.62859,0.62221,0.62714,396942.12766516
2022-04-30 07:00:00,0.62659,0.62717,0.62078,0.62248,266302.59756116
2022-04-30 08:00:00,0.62361,0.62464,0.61702,0.61969,567198.07619728
2022-04-30 09:00:00,0.61907,0.622,0.61847,0.62106,227312.20534022
2022-04-30 10:00:00,0.62139,0.62187,0.6189,0.62016,1995434.33746106
2022-04-30 11:00:00,0.62014,0.62404,0.61999,0.62074,766977.29314902
2022-04-30 12:00:00,0.61967,0.62328,0.61964,0.62315,213904.46663332
2022-04-30 13:00:00,0.62292,0.6266,0.61987,0.61987,187155.26697851
2022-04-30 14:00:00,0.6199,0.62073,0.60962,0.60962,379885.61410006
2022-04-30 15:00:00,0.61051,0.61864,0.60948,0.61673,582148.59844866
2022-04-30 16:00:00,0.61652,0.61847,0.61362,0.61404,795534.94027302
2022-04-30 17:00:00,0.61382,0.614,0.60261,0.60658,293648.28209019
2022-04-30 18:00:00,0.60767,0.61116,0.60592,0.60945,279061.94500173
2022-04-30 19:00:00,0.60863,0.61192,0.60828,0.61122,564820.93644145
2022-04-30 20:00:00,0.6107,0.6116,0.60602,0.60675,133613.34570478
2022-04-30 21:00:00,0.60806,0.61395,0.60663,0.61172,831752.72641283
2022-04-30 22:00:00,0.6094,0.61115,0.60429,0.6054,773775.64175543
2022-04-30 23:00:00,0.60699,0.60699,0.56646,0.58509,4172980.11685672
2022-05-01 00:00:00,0.58401,0.58986,0.57775,0.58452,366221.57764776
2022-05-01 01:00:00,0.58457,0.59241,0.57601,0.59101,481675.23564814
2022-05-01 02:00:00,0.58958,0.59413,0.587,0.5878,450037.46374725
2022-05-01 03:00:00,0.58814,0.59303,0.58814,0.5916,265339.4979191
2022-05-01 04:00:00,0.59058,0.59214,0.58725,0.58875,226368.3010472
2022-05-01 05:00:00,0.58883,0.59654,0.5881,0.59378,370824.87728209
2022-05-01 06:00:00,0.59367,0.59636,0.5905,0.59179,510438.14429628
2022-05-01 07:00:00,0.59149,0.59149,0.585,0.58665,949861.43105535
2022-05-01 08:00:00,0.58808,0.59237,0.58802,0.59236,372002.41592095
2022-05-01 09:00:00,0.59301,0.59332,0.5879,0.59007,297519.17219471
2022-05-01 10:00:00,0.59047,0.59259,0.58949,0.59037,1992709.54846179
2022-05-01 11:00:00,0.59102,0.59172,0.58915,0.58915,553920.10068194
2022-05-01 12:00:00,0.58954,0.5957,0.58882,0.59331,902626.33253852
2022-05-01 13:00:00,0.59384,0.59462,0.59098,0.59124,291251.66542062
2022-05-01 14:00:00,0.59176,0.5934,0.59051,0.59205,164152.68237855
2022-05-01 15:00:00,0.59277,0.60505,0.59191,0.60409,1659472.11907052
2022-05-01 16:00:00,0.60422,0.60728,0.60247,0.60621,422145.34357912
2022-05-01 17:00:00,0.607,0.61234,0.607,0.61027,398286.29845625
2022-05-01 18:00:00,0.60968,0.60968,0.59906,0.60022,391080.41197443
2022-05-01 19:00:00,0.59801,0.59924,0.59316,0.59775,302060.36422141
2022-05-01 20:00:00,0.59835,0.60538,0.59731,0.60538,720731.49339004
2022-05-01 21:00:00,0.60568,0.60568,0.59796,0.60134,322786.12334429
2022-05-01 22:00:00,0.60221,0.60697,0.60184,0.60556,310752.32072854
2022-05-01 23:00:00,0.6044,0.60964,0.60374,0.60808,288196.18378643
2022-05-02 00:00:00,0.60613,0.61959,0.60613,0.61959,399609.06684366
2022-05-02 01:00:00,0.62101,0.62229,0.61132,0.61412,1417458.47616878
2022-05-02 02:00:00,0.61438,0.61762,0.61263,0.61762,252576.98416447
2022-05-02 03:00:00,0.61739,0.62374,0.61739,0.61832,2143919.64576603
2022-05-02 04:00:00,0.61832,0.62335,0.61643,0.62262,5556775.6237451
2022-05-02 05:00:00,0.62301,0.62581,0.62052,0.62393,2582125.66026135
2022-05-02 06:00:00,0.62402,0.63094,0.62402,0.62578,455388.49942811
2022-05-02 07:00:00,0.62649,0.63064,0.62164,0.62307,5446833.83692557
2022-05-02 08:00:00,0.62332,0.62701,0.62,0.62199,2915741.04506792
2022-05-02 09:00:00,0.6221,0.62308,0.61486,0.61631,6763730.29290265
2022-05-02 10:00:00,0.61635,0.61789,0.61298,0.61422,3046411.82505201
2022-05-02 11:00:00,0.61445,0.61629,0.60619,0.60935,1692407.90403938
2022-05-02 12:00:00,0.60919,0.61416,0.60762,0.60762,399745.32473563
2022-05-02 13:00:00,0.60709,0.61621,0.60401,0.61356,784863.93937532
2022-05-02 14:00:00,0.61355,0.61626,0.60825,0.61254,966083.44846198
2022-05-02 15:00:00,0.61175,0.6144,0.60631,0.60818,1127851.79733341
2022-05-02 16:00:00,0.60818,0.61319,0.60734,0.60812,1794121.13663072
2022-05-02 17:00:00,0.60765,0.60854,0.59874,0.60157,3499882.98735056
2022-05-02 18:00:00,0.60113,0.60344,0.59815,0.6024,2929943.97533594
2022-05-02 19:00:00,0.6026,0.60884,0.60236,0.60804,1114371.27580434
2022-05-02 20:00:00,0.60794,0.60978,0.60623,0.60716,461257.95141961
2022-05-02 21:00:00,0.60656,0.62376,0.60656,0.61903,787936.91262579
2022-05-02 22:00:00,0.61902,0.6197,0.6133,0.61399,545963.76326752
2022-05-02 23:00:00,0.614,0.61667,0.61248,0.61434,453175.61176869
2022-05-03 00:00:00,0.61575,0.6221,0.61478,0.61839,197153.63951346
2022-05-03 01:00:00,0.61892,0.62585,0.61717,0.62549,584991.12513118
2022-05-03 02:00:00,0.62701,0.62776,0.61801,0.61956,1590875.48788567
2022-05-03 03:00:00,0.6201,0.62533,0.61936,0.6229,1093956.70406351
2022-05-03 04:00:00,0.62361,0.6246,0.61967,0.61967,483487.68992954
2022-05-03 05:00:00,0.62041,0.62073,0.61447,0.61447,3213315.36109851
2022-05-03 06:00:00,0.61452,0.61916,0.61266,0.61695,840481.82510558
2022-05-03 07:00:00,0.61669,0.61968,0.61595,0.6193,277714.55218361
2022-05-03 08:00:00,0.6198,0.62107,0.61461,0.61528,751672.55779024
2022-05-03 09:00:00,0.61596,0.61828,0.61513,0.61585,658780.53159385
2022-05-03 10:00:00,0.61591,0.61804,0.61354,0.61584,2730546.01784778
2022-05-03 11:00:00,0.61615,0.62106,0.61418,0.62023,1781980.00542883
2022-05-03 12:00:00,0.62098,0.62119,0.61761,0.61761,2042732.14286465
2022-05-03 13:00:00,0.61764,0.61884,0.61401,0.61699,1640706.1884305
2022-05-03 14:00:00,0.61667,0.61821,0.61401,0.61663,1445563.9099252
2022-05-03 15:00:00,0.61651,0.61944,0.61468,0.61542,1766007.24004732
2022-05-03 16:00:00,0.61613,0.61727,0.60934,0.60997,2123078.91291766
2022-05-03 17:00:00,0.60975,0.61375,0.60856,0.60856,2567527.89567059
2022-05-03 18:00:00,0.6086,0.6086,0.60185,0.60265,1265174.15639679
2022-05-03 19:00:00,0.60197,0.6021,0.59646,0.59853,500128.05789272
2022-05-03 20:00:00,0.59791,0.60501,0.59575,0.60498,267417.76324457
2022-05-03 21:00:00,0.6046,0.60571,0.60134,0.60258,228197.73132551
2022-05-03 22:00:00,0.60233,0.60595,0.60144,0.6038,326877.57439907
2022-05-03 23:00:00,0.60389,0.60506,0.60196,0.60454,257627.35983956
2022-05-04 00:00:00,0.60463,0.6111,0.60463,0.61062,151621.00821387
2022-05-04 01:00:00,0.61074,0.61336,0.60965,0.60993,1706523.6053077
2022-05-04 02:00:00,0.61021,0.61499,0.60956,0.61335,1887216.18272958
2022-05-04 03:00:00,0.61343,0.61797,0.61216,0.61493,1619439.54112203
2022-05-04 04:00:00,0.61518,0.61667,0.60731,0.60841,1598760.1860645
2022-05-04 05:00:00,0.60865,0.60892,0.60528,0.60728,1629988.45974793
2022-05-04 06:00:00,0.60746,0.61221,0.60725,0.61049,887909.32575774
2022-05-04 07:00:00,0.61023,0.61591,0.60913,0.61439,897065.83358366
2022-05-04 08:00:00,0.61453,0.61767,0.6126,0.61715,1599289.04176583
2022-05-04 09:00:00,0.6179,0.6201,0.61377,0.61404,1647965.84765647
2022-05-04 10:00:00,0.61491,0.6214,0.61414,0.61881,2825393.60666264
2022-05-04 11:00:00,0.61888,0.62121,0.61699,0.61964,1725750.54266513
2022-05-04 12:00:00,0.61994,0.62101,0.61516,0.61957,1576829.66705002
2022-05-04 13:00:00,0.61881,0.6202,0.61168,0.61196,2221069.14702364
2022-05-04 14:00:00,0.61135,0.61529,0.61134,0.61277,1564390.49420095
2022-05-04 15:00:00,0.61273,0.61481,0.60914,0.61305,1771434.33352409
2022-05-04 16:00:00,0.61274,0.62003,0.61132,0.61917,2057106.53317158
2022-05-04 17:00:00,0.61942,0.61996,0.61266,0.6158,2879094.36657988
2022-05-04 18:00:00,0.61614,0.64755,0.61401,0.64212,2775423.28868648
2022-05-04 19:00:00,0.64379,0.64823,0.63801,0.63873,1709498.74903797
2022-05-04 20:00:00,0.63878,0.64501,0.63876,0.64356,997651.74968194
2022-05-04 21:00:00,0.64444,0.65006,0.6422,0.64251,763946.34251808
2022-05-04 22:00:00,0.64261,0.64749,0.64261,0.64549,453642.35281857
2022-05-04 23:00:00,0.64517,0.64797,0.6446,0.64592,511138.28995778
2022-05-05 00:00:00,0.64532,0.64914,0.64532,0.64914,341379.96381213
2022-05-05 01:00:00,0.64899,0.65701,0.64873,0.64873,638408.60632006
2022-05-05 02:00:00,0.64851,0.65285,0.64701,0.64997,2537978.27646238
2022-05-05 03:00:00,0.65032,0.65187,0.64763,0.64894,2848824.85126071
2022-05-05 04:00:00,0.64876,0.654,0.64543,0.64609,2663211.91448631
2022-05-05 05:00:00,0.64611,0.6463,0.64234,0.64268,2283890.76331792
2022-05-05 06:00:00,0.64338,0.64596,0.64233,0.6425,505264.05173125
2022-05-05 07:00:00,0.64201,0.64509,0.64122,0.64209,266599.8928442
2022-05-05 08:00:00,0.64208,0.64256,0.63535,0.63579,2604089.31306557
2022-05-05 09:00:00,0.6359,0.6379,0.6349,0.63559,931997.42097578
2022-05-05 10:00:00,0.63563,0.64029,0.63412,0.63781,2620280.05828675
2022-05-05 11:00:00,0.63737,0.6389,0.63469,0.63574,2119978.33485902
2022-05-05 12:00:00,0.63576,0.63792,0.63322,0.63624,1982034.46005027
2022-05-05 13:00:00,0.63625,0.63625,0.62641,0.62755,2541520.2251683
2022-05-05 14:00:00,0.62658,0.62978,0.61469,0.61649,2914456.23944357
2022-05-05 15:00:00,0.61551,0.61674,0.59088,0.60037,5755435.44903873
2022-05-05 16:00:00,0.59895,0.60465,0.59775,0.60036,1085704.40488035
2022-05-05 17:00:00,0.6004,0.60175,0.59786,0.59786,1600116.46645494
2022-05-05 18:00:00,0.59664,0.59787,0.58562,0.5885,945063.22979391
2022-05-05 19:00:00,0.5892,0.59397,0.58,0.59359,1360069.49507405
2022-05-05 20:00:00,0.59317,0.59627,0.59042,0.59578,344673.53552623
2022-05-05 21:00:00,0.59597,0.59901,0.59381,0.59572,586682.00429777
2022-05-05 22:00:00,0.59579,0.59631,0.58961,0.59048,386934.48859254
2022-05-05 23:00:00,0.59093,0.60177,0.59093,0.59843,516159.36846492
2022-05-06 00:00:00,0.59785,0.60008,0.59418,0.59635,230725.9836871
2022-05-06 01:00:00,0.5998,0.61537,0.59942,0.60963,865013.87386114
2022-05-06 02:00:00,0.60981,0.61501,0.60652,0.61123,3165168.86379655
2022-05-06 03:00:00,0.61165,0.61612,0.60601,0.60907,908353.20347571
2022-05-06 04:00:00,0.60946,0.60985,0.60038,0.60449,1016735.67805626
2022-05-06 05:00:00,0.60451,0.60936,0.60435,0.60909,1085964.92615341
2022-05-06 06:00:00,0.60954,0.61084,0.60674,0.60759,1047006.4881391
2022-05-06 07:00:00,0.60759,0.61004,0.59362,0.60047,2084049.77252307
2022-05-06 08:00:00,0.60093,0.6073,0.6,0.60475,1184695.85742149
2022-05-06 09:00:00,0.60524,0.60901,0.60312,0.60618,2752518.92513759
2022-05-06 10:00:00,0.60599,0.60599,0.59667,0.59883,4976782.07058205
2022-05-06 11:00:00,0.59902,0.60171,0.59254,0.59681,5277250.34218275
2022-05-06 12:00:00,0.59901,0.60514,0.59685,0.59748,3566222.02580526
2022-05-06 13:00:00,0.59737,0.59937,0.58707,0.59236,3866361.66909909
2022-05-06 14:00:00,0.59284,0.60047,0.59161,0.59893,4429745.04557776
2022-05-06 15:00:00,0.59913,0.60501,0.59583,0.59594,7112876.50339338
2022-05-06 16:00:00,0.59727,0.60017,0.59303,0.59615,6465342.49493492
2022-05-06 17:00:00,0.59633,0.59727,0.59107,0.59183,6495619.17113383
2022-05-06 18:00:00,0.59208,0.59388,0.58915,0.59275,9479504.77761827
2022-05-06 19:00:00,0.59239,0.59704,0.59182,0.5964,501343.43992438
2022-05-06 20:00:00,0.59598,0.60102,0.5953,0.59973,171914.92313897
2022-05-06 21:00:00,0.59959,0.60027,0.59581,0.59785,1248869.62373239
2022-05-06 22:00:00,0.59786,0.60501,0.59588,0.60444,299665.16354327
2022-05-06 23:00:00,0.60352,0.60528,0.60143,0.60192,257522.65295023
2022-05-07 00:00:00,0.60244,0.60415,0.60078,0.60334,184972.7501873
2022-05-07 01:00:00,0.60272,0.60391,0.59794,0.60039,97765.78029722
2022-05-07 02:00:00,0.59962,0.60036,0.59722,0.59838,53799.29099918
2022-05-07 03:00:00,0.59841,0.59854,0.59466,0.59499,126950.48353573
2022-05-07 04:00:00,0.59465,0.59671,0.59334,0.59467,79225.947917
2022-05-07 05:00:00,0.59326,0.59901,0.59326,0.59562,84775.43386082
2022-05-07 06:00:00,0.59841,0.59848,0.59401,0.59417,82595.33737417
2022-05-07 07:00:00,0.59384,0.59772,0.59304,0.59675,179700.67753622
2022-05-07 08:00:00,0.59675,0.59959,0.59604,0.59856,155929.6563941
2022-05-07 09:00:00,0.59872,0.59983,0.59705,0.59707,111156.03403936
2022-05-07 10:00:00,0.59703,0.60053,0.59697,0.59901,1369137.24810853
2022-05-07 11:00:00,0.5993,0.60101,0.59755,0.59755,176103.31333469
2022-05-07 12:00:00,0.59834,0.59869,0.59569,0.59692,167257.64087406
2022-05-07 13:00:00,0.59701,0.59701,0.59375,0.59466,205585.46125365
2022-05-07 14:00:00,0.59499,0.59622,0.59339,0.59603,335471.61486764
2022-05-07 15:00:00,0.59617,0.59647,0.59429,0.59467,52071.78420771
2022-05-07 16:00:00,0.59495,0.59723,0.59293,0.59356,330939.96620331
2022-05-07 17:00:00,0.59549,0.59549,0.59098,0.59224,241218.61628404
2022-05-07 18:00:00,0.59189,0.59462,0.59188,0.59265,30454.28214579
2022-05-07 19:00:00,0.59263,0.5938,0.59201,0.59201,65506.7338549
2022-05-07 20:00:00,0.59176,0.59322,0.58862,0.58975,230300.52345191
2022-05-07 21:00:00,0.59021,0.59122,0.57665,0.57785,883252.91486308
2022-05-07 22:00:00,0.57785,0.58308,0.56931,0.5741,1322084.73501638
2022-05-07 23:00:00,0.57488,0.58523,0.57488,0.58045,515426.90420456
2022-05-08 00:00:00,0.58026,0.58235,0.57753,0.57753,203178.24627703
2022-05-08 01:00:00,0.57918,0.58085,0.57601,0.57808,434672.89299137
2022-05-08 02:00:00,0.57794,0.57794,0.57001,0.574,436640.9547601
2022-05-08 03:00:00,0.57456,0.57501,0.56743,0.57436,895767.53374624
2022-05-08 04:00:00,0.57501,0.57625,0.56995,0.56995,249645.6166954
2022-05-08 05:00:00,0.57108,0.57202,0.56401,0.57019,1331623.26037053
2022-05-08 06:00:00,0.57036,0.57593,0.57011,0.57426,295703.0924534
2022-05-08 07:00:00,0.5744,0.57556,0.57224,0.57251,302485.29530157
2022-05-08 08:00:00,0.57237,0.57483,0.57217,0.57448,169770.17405173
2022-05-08 09:00:00,0.57369,0.57525,0.57063,0.57103,320061.804366
2022-05-08 10:00:00,0.57196,0.57501,0.56941,0.574,930365.21498419
2022-05-08 11:00:00,0.57464,0.57689,0.57365,0.57499,617938.20653391
2022-05-08 12:00:00,0.57418,0.57581,0.57102,0.57209,58468.31000178
2022-05-08 13:00:00,0.57326,0.57326,0.56801,0.56801,535253.73144187
2022-05-08 14:00:00,0.56662,0.57158,0.56662,0.57019,1241958.83735211
2022-05-08 15:00:00,0.57047,0.57314,0.56939,0.56946,907860.11686777
2022-05-08 16:00:00,0.56871,0.57269,0.56801,0.56907,871845.92947296
2022-05-08 17:00:00,0.56912,0.56926,0.55723,0.56768,889926.04207318
2022-05-08 18:00:00,0.5678,0.57301,0.56419,0.57093,385486.23226937
2022-05-08 19:00:00,0.57143,0.5747,0.57129,0.57367,88335.39284942
2022-05-08 20:00:00,0.57264,0.57264,0.56994,0.57001,233898.15226686
2022-05-08 21:00:00,0.57195,0.57449,0.57156,0.57393,217356.75318604
2022-05-08 22:00:00,0.57173,0.57213,0.56704,0.57056,196215.14495583
2022-05-08 23:00:00,0.57056,0.57111,0.56388,0.56609,300769.6107759
