time,open,high,low,close,volume
2018-11-30,4250.0,4300.0,3861.0,3971.06,14364.62144791
2018-12-01,3970.56,4264.47,3904.34,4140.39,6412.23253743
2018-12-02,4140.4,4265.0,4030.0,4102.05,7019.16205825
2018-12-03,4099.63,4115.15,3747.0,3834.34,10726.6773046
2018-12-04,3830.81,4033.98,3730.0,3903.52,12249.9368879
2018-12-05,3903.52,3913.62,3662.35,3696.69,13443.22072621
2018-12-06,3694.03,3844.79,3415.22,3437.26,15480.96697218
2018-12-07,3437.22,3531.0,3210.0,3380.68,26513.2316249
2018-12-08,3376.27,3495.99,3241.0,3398.8,10176.34927433
2018-12-09,3398.8,3633.2,3371.09,3529.75,8011.02295177
