time,open,high,low,close,volume
2022-05-04 05:00:00,2794.67,2797.62,2790.0,2793.29,74.80906591
2022-05-04 06:00:00,2791.27,2817.65,2791.27,2817.01,330.39374908
2022-05-04 07:00:00,2817.21,2832.74,2808.47,2829.11,355.43519602
2022-05-04 08:00:00,2829.92,2847.4,2827.16,2844.18,517.06795045
2022-05-04 09:00:00,2845.75,2845.75,2828.75,2830.35,129.84294257
2022-05-04 10:00:00,2832.67,2869.32,2832.39,2864.38,264.60367182
2022-05-04 11:00:00,2863.18,2885.99,2856.34,2870.6,356.18602715
2022-05-04 12:00:00,2869.98,2881.39,2848.73,2859.06,248.39599839
2022-05-04 13:00:00,2859.65,2868.01,2835.34,2835.78,393.66144306
2022-05-04 14:00:00,2838.08,2846.35,2834.29,2838.77,642.97236743
2022-05-04 15:00:00,2839.0,2850.38,2824.0,2843.04,701.4379015
2022-05-04 16:00:00,2844.46,2869.81,2833.83,2856.86,305.00547663
2022-05-04 17:00:00,2856.86,2861.68,2836.58,2852.56,312.75012502
2022-05-04 18:00:00,2854.0,2946.55,2825.94,2933.4,1337.51443403
2022-05-04 19:00:00,2936.57,2967.49,2931.8,2954.49,1403.23229725
2022-05-04 20:00:00,2953.57,2957.46,2942.08,2943.93,546.58635695
2022-05-04 21:00:00,2944.21,2951.19,2932.25,2934.92,780.14604285
2022-05-04 22:00:00,2934.92,2937.98,2922.39,2923.77,740.79438161
2022-05-04 23:00:00,2923.4,2943.71,2920.37,2939.83,425.52163209
2022-05-05 00:00:00,2939.71,2953.84,2937.79,2943.54,145.68122954
2022-05-05 01:00:00,2942.85,2950.11,2939.77,2940.72,302.91594072
2022-05-05 02:00:00,2941.25,2953.47,2939.84,2948.01,195.14970183
2022-05-05 03:00:00,2947.29,2947.29,2938.42,2941.48,193.32642579
2022-05-05 04:00:00,2942.7,2947.22,2938.56,2945.78,56.99038304
2022-05-05 05:00:00,2945.79,2950.44,2927.53,2932.58,162.99046625
2022-05-05 06:00:00,2931.7,2938.69,2927.02,2927.97,105.73813415
2022-05-05 07:00:00,2928.59,2937.58,2924.73,2934.82,264.4127617
2022-05-05 08:00:00,2933.26,2935.68,2908.36,2924.12,637.91154583
2022-05-05 09:00:00,2924.89,2931.01,2916.18,2923.6,142.05377483
2022-05-05 10:00:00,2923.87,2937.69,2922.47,2929.83,233.55822515
2022-05-05 11:00:00,2928.45,2932.95,2921.6,2925.03,263.4262228
2022-05-05 12:00:00,2924.75,2934.26,2922.72,2929.05,140.64552
2022-05-05 13:00:00,2929.05,2929.6,2892.08,2893.37,698.08225486
2022-05-05 14:00:00,2892.5,2900.18,2816.24,2830.14,1770.4903882
2022-05-05 15:00:00,2825.08,2828.55,2727.66,2741.81,4125.20546436
2022-05-05 16:00:00,2740.8,2768.18,2728.4,2760.41,2333.08492046
2022-05-05 17:00:00,2760.64,2770.93,2742.26,2743.44,393.58825679
2022-05-05 18:00:00,2741.5,2751.39,2701.13,2729.19,1420.59897682
2022-05-05 19:00:00,2727.64,2733.12,2688.0,2728.51,1292.56937098
2022-05-05 20:00:00,2727.67,2756.58,2714.87,2756.05,265.49479374
2022-05-05 21:00:00,2752.93,2755.01,2736.32,2738.71,179.48395796
2022-05-05 22:00:00,2738.71,2746.63,2732.37,2736.67,160.71439328
2022-05-05 23:00:00,2736.63,2753.23,2734.88,2747.44,198.80188085
2022-05-06 00:00:00,2747.44,2750.92,2726.34,2737.62,130.1682012
2022-05-06 01:00:00,2739.03,2740.16,2725.01,2738.28,37.60347951
2022-05-06 02:00:00,2738.48,2756.76,2738.02,2746.23,112.5850593
2022-05-06 03:00:00,2745.92,2749.64,2738.8,2745.57,129.74460409
2022-05-06 04:00:00,2745.94,2746.11,2732.99,2744.56,150.79656868
2022-05-06 05:00:00,2746.94,2752.35,2742.44,2751.87,65.16156471
2022-05-06 06:00:00,2750.65,2754.64,2742.17,2742.37,103.96886036
2022-05-06 07:00:00,2742.65,2745.75,2695.4,2730.01,396.01490974
2022-05-06 08:00:00,2729.21,2742.87,2716.42,2719.76,424.20745268
2022-05-06 09:00:00,2719.94,2736.23,2716.57,2731.78,193.95193428
2022-05-06 10:00:00,2731.5,2733.11,2669.88,2688.18,825.54241602
2022-05-06 11:00:00,2687.88,2703.03,2658.43,2675.5,1205.96082313
2022-05-06 12:00:00,2674.44,2723.14,2667.78,2682.21,709.88899546
2022-05-06 13:00:00,2681.21,2700.76,2630.3,2663.92,902.28727552
2022-05-06 14:00:00,2664.48,2705.0,2651.87,2698.06,1368.35890404
2022-05-06 15:00:00,2697.49,2727.31,2683.06,2684.72,652.0995169
2022-05-06 16:00:00,2686.04,2712.67,2685.04,2709.74,410.10425239
2022-05-06 17:00:00,2710.1,2712.06,2679.1,2683.38,353.07662043
2022-05-06 18:00:00,2684.77,2692.53,2671.8,2683.35,292.98138415
2022-05-06 19:00:00,2682.57,2701.65,2669.59,2686.94,537.86796099
2022-05-06 20:00:00,2686.18,2706.92,2672.63,2705.78,156.90263731
2022-05-06 21:00:00,2706.27,2707.13,2682.05,2690.45,116.63855375
2022-05-06 22:00:00,2689.71,2701.39,2684.38,2694.06,50.44013275
2022-05-06 23:00:00,2694.18,2707.46,2692.28,2693.1,79.18033019
2022-05-07 00:00:00,2693.18,2696.42,2682.7,2685.44,42.48402133
2022-05-07 01:00:00,2685.44,2695.28,2676.81,2688.18,39.01310378
2022-05-07 02:00:00,2688.19,2688.19,2678.44,2681.07,22.51185418
2022-05-07 03:00:00,2681.07,2683.76,2663.74,2668.88,31.89313834
2022-05-07 04:00:00,2669.34,2672.86,2655.29,2656.28,291.16244297
2022-05-07 05:00:00,2655.68,2676.26,2653.84,2676.26,46.14009998
2022-05-07 06:00:00,2678.24,2678.24,2657.86,2662.05,93.38677519
2022-05-07 07:00:00,2661.63,2673.92,2656.11,2671.0,51.63766239
2022-05-07 08:00:00,2672.71,2692.23,2665.79,2683.97,104.29376602
2022-05-07 09:00:00,2683.4,2694.14,2680.29,2682.86,29.55440577
2022-05-07 10:00:00,2682.62,2693.83,2678.28,2691.55,35.97529174
2022-05-07 11:00:00,2691.53,2697.05,2684.18,2687.39,112.06501224
2022-05-07 12:00:00,2688.56,2690.44,2679.96,2687.16,45.88350772
2022-05-07 13:00:00,2688.19,2689.34,2671.04,2674.64,234.94645498
2022-05-07 14:00:00,2673.8,2690.44,2672.55,2688.29,274.070614
2022-05-07 15:00:00,2687.17,2701.76,2684.49,2692.91,183.69008095
2022-05-07 16:00:00,2691.63,2694.58,2680.76,2690.72,199.1211079
2022-05-07 17:00:00,2690.72,2690.9,2680.32,2682.23,57.73438184
2022-05-07 18:00:00,2681.65,2700.92,2680.68,2687.03,292.10653973
2022-05-07 19:00:00,2687.03,2689.45,2680.17,2682.93,97.12876722
2022-05-07 20:00:00,2682.3,2682.3,2667.67,2672.66,613.80874543
2022-05-07 21:00:00,2673.1,2676.49,2615.0,2620.31,603.39130235
2022-05-07 22:00:00,2620.72,2633.57,2585.82,2602.95,844.35405197
2022-05-07 23:00:00,2601.94,2653.97,2600.53,2635.9,592.46981742
2022-05-08 00:00:00,2634.57,2640.03,2615.32,2616.88,223.69373407
2022-05-08 01:00:00,2618.15,2625.78,2595.51,2595.51,352.59489834
2022-05-08 02:00:00,2593.3,2600.34,2527.18,2548.31,1057.89706665
2022-05-08 03:00:00,2550.14,2553.55,2516.5,2545.66,741.73241518
2022-05-08 04:00:00,2545.39,2558.98,2535.14,2536.2,1140.72523113
2022-05-08 05:00:00,2535.9,2547.76,2529.67,2537.23,582.28202834
2022-05-08 06:00:00,2537.28,2567.38,2537.28,2559.97,232.91950746
2022-05-08 07:00:00,2561.64,2568.73,2554.6,2556.02,406.81484752
2022-05-08 08:00:00,2556.74,2566.22,2549.4,2562.74,373.54336016
2022-05-08 09:00:00,2561.07,2566.45,2548.65,2550.76,285.37216868
2022-05-08 10:00:00,2550.91,2574.68,2546.49,2567.4,259.23006527
2022-05-08 11:00:00,2567.4,2576.26,2561.97,2568.68,220.29625058
2022-05-08 12:00:00,2567.55,2577.15,2552.75,2557.33,128.01170631
2022-05-08 13:00:00,2554.69,2560.5,2522.77,2523.2,360.00303753
2022-05-08 14:00:00,2520.0,2541.49,2511.47,2525.0,1089.04909644
2022-05-08 15:00:00,2525.96,2543.73,2513.96,2513.96,398.67221251
2022-05-08 16:00:00,2516.77,2535.81,2516.77,2520.14,139.35161822
2022-05-08 17:00:00,2520.38,2532.94,2485.0,2530.46,1530.69144112
2022-05-08 18:00:00,2528.56,2569.99,2511.37,2561.04,350.37682264
2022-05-08 19:00:00,2561.61,2569.07,2558.58,2560.98,129.03315405
2022-05-08 20:00:00,2562.84,2563.6,2539.0,2540.52,192.54106124
2022-05-08 21:00:00,2540.81,2556.21,2540.81,2554.27,98.76073802
2022-05-08 22:00:00,2554.46,2557.17,2520.59,2539.35,278.17193597
2022-05-08 23:00:00,2538.17,2538.99,2508.8,2522.67,206.49502148
2022-05-09 00:00:00,2520.25,2527.57,2513.86,2522.88,105.79898257
2022-05-09 01:00:00,2521.97,2528.99,2503.44,2505.82,152.8642484
2022-05-09 02:00:00,2505.25,2505.39,2421.43,2437.21,1163.21014638
2022-05-09 03:00:00,2437.77,2470.9,2435.02,2456.04,1030.99328189
2022-05-09 04:00:00,2456.6,2478.54,2451.9,2460.25,197.30231614
2022-05-09 05:00:00,2460.79,2466.64,2437.58,2442.91,1117.87850068
2022-05-09 06:00:00,2443.39,2455.1,2419.14,2451.68,875.94444828
2022-05-09 07:00:00,2452.09,2468.27,2447.07,2447.07,1462.92297938
2022-05-09 08:00:00,2446.49,2464.99,2429.8,2463.8,519.01160689
2022-05-09 09:00:00,2462.4,2468.57,2440.38,2444.31,556.65216413
2022-05-09 10:00:00,2445.45,2448.17,2360.0,2376.87,1555.17975751
2022-05-09 11:00:00,2379.46,2409.19,2362.04,2405.0,2375.7153113
2022-05-09 12:00:00,2404.97,2418.98,2390.09,2390.34,1609.6704833
2022-05-09 13:00:00,2394.28,2445.63,2383.8,2412.79,1099.20083927
2022-05-09 14:00:00,2412.04,2415.59,2371.92,2384.47,813.06411848
2022-05-09 15:00:00,2381.9,2402.28,2342.85,2381.62,1310.77860634
2022-05-09 16:00:00,2380.32,2403.78,2321.0,2327.56,2475.84943673
2022-05-09 17:00:00,2326.25,2348.43,2250.27,2300.0,4859.15445068
2022-05-09 18:00:00,2298.0,2312.97,2245.0,2281.69,2234.90888163
2022-05-09 19:00:00,2284.04,2302.22,2225.0,2270.39,2471.92177202
2022-05-09 20:00:00,2269.61,2335.06,2265.57,2289.49,1296.36944607
2022-05-09 21:00:00,2291.3,2325.75,2270.21,2274.18,1765.82554677
2022-05-09 22:00:00,2274.18,2309.44,2264.98,2294.73,2199.30902948
2022-05-09 23:00:00,2292.99,2311.3,2223.12,2232.06,1965.39182491
2022-05-10 00:00:00,2230.99,2298.1,2198.78,2282.32,2666.5578874
2022-05-10 01:00:00,2281.99,2341.12,2275.53,2310.5,2035.27680581
2022-05-10 02:00:00,2310.9,2345.63,2301.05,2320.4,2653.72394092
2022-05-10 03:00:00,2323.41,2342.58,2299.44,2299.45,2150.04380941
2022-05-10 04:00:00,2299.44,2358.02,2298.07,2345.23,1928.93174009
2022-05-10 05:00:00,2343.13,2416.16,2342.96,2405.77,2122.1809625
2022-05-10 06:00:00,2404.94,2438.1,2394.77,2396.3,2343.23343259
2022-05-10 07:00:00,2396.58,2411.26,2373.0,2373.0,2617.65540504
2022-05-10 08:00:00,2372.86,2403.22,2371.38,2384.79,1641.62941455
2022-05-10 09:00:00,2384.79,2396.08,2365.4,2372.35,861.45197789
2022-05-10 10:00:00,2375.38,2388.57,2367.28,2371.08,659.30782636
2022-05-10 11:00:00,2372.22,2411.06,2367.34,2402.17,1442.48248242
2022-05-10 12:00:00,2402.42,2454.09,2390.48,2444.24,1871.12002014
2022-05-10 13:00:00,2444.55,2456.66,2399.7,2422.97,1132.11019722
2022-05-10 14:00:00,2425.55,2442.73,2343.57,2358.09,2074.22340861
2022-05-10 15:00:00,2359.31,2378.05,2321.0,2360.4,2004.08814413
2022-05-10 16:00:00,2359.85,2373.31,2329.24,2351.97,937.12861806
2022-05-10 17:00:00,2352.23,2408.26,2352.19,2399.17,1320.36833901
2022-05-10 18:00:00,2400.04,2400.04,2365.84,2377.78,956.89498959
2022-05-10 19:00:00,2378.01,2387.51,2337.53,2354.01,587.65646628
2022-05-10 20:00:00,2353.58,2356.9,2320.23,2326.97,1666.77822127
2022-05-10 21:00:00,2327.06,2340.18,2261.4,2263.55,899.95388723
2022-05-10 22:00:00,2264.01,2329.29,2260.0,2319.61,897.34292106
2022-05-10 23:00:00,2319.61,2365.2,2313.32,2342.12,1656.97571195
2022-05-11 00:00:00,2340.97,2382.74,2329.49,2355.62,559.76848522
2022-05-11 01:00:00,2352.58,2358.88,2333.5,2336.41,351.32104725
2022-05-11 02:00:00,2336.55,2384.25,2321.06,2377.82,391.03984013
2022-05-11 03:00:00,2375.98,2391.54,2355.85,2359.88,271.48713425
2022-05-11 04:00:00,2359.35,2370.86,2343.34,2352.99,553.74121269
2022-05-11 05:00:00,2349.63,2404.38,2346.0,2378.7,1219.28363249
2022-05-11 06:00:00,2380.18,2384.42,2281.35,2287.07,1044.43281035
2022-05-11 07:00:00,2291.49,2332.41,2268.32,2312.1,2204.61013994
2022-05-11 08:00:00,2312.19,2317.74,2297.3,2298.19,189.7739563
2022-05-11 09:00:00,2343.0,2436.62,2340.02,2434.93,1202.03134506
2022-05-11 10:00:00,2437.23,2450.0,2416.1,2433.73,1721.01117798
2022-05-11 11:00:00,2433.77,2442.42,2395.83,2410.48,1075.46753743
2022-05-11 12:00:00,2407.82,2427.27,2120.35,2161.79,8214.21758579
2022-05-11 13:00:00,2171.46,2390.66,2154.7,2334.7,6121.67900809
2022-05-11 14:00:00,2340.76,2380.76,2294.68,2343.84,2923.57133059
2022-05-11 15:00:00,2346.81,2346.81,2250.0,2260.3,1836.04607754
2022-05-11 16:00:00,2263.91,2279.33,2200.0,2205.86,2287.02301832
2022-05-11 17:00:00,2203.37,2218.24,2143.72,2184.68,2247.00730604
2022-05-11 18:00:00,2180.74,2207.89,2161.93,2172.94,2502.99164483
2022-05-11 19:00:00,2164.79,2189.77,2091.25,2111.94,2713.4776188
2022-05-11 20:00:00,2113.18,2147.74,2001.0,2034.05,3188.87742165
2022-05-11 21:00:00,2039.12,2099.83,1997.73,2088.98,4759.19616449
2022-05-11 22:00:00,2088.41,2113.99,2037.41,2075.96,1234.5867194
2022-05-11 23:00:00,2075.36,2096.75,2044.29,2075.77,386.82672468
2022-05-12 00:00:00,2082.43,2182.58,2069.94,2142.92,582.03365591
2022-05-12 01:00:00,2143.36,2156.02,2086.85,2095.55,945.89132861
2022-05-12 02:00:00,2098.98,2116.55,2036.72,2040.03,986.7262347
2022-05-12 03:00:00,2039.51,2054.41,1960.0,1960.0,2040.34962428
2022-05-12 04:00:00,1960.0,1971.1,1833.86,1891.41,3278.71155996
2022-05-12 05:00:00,1890.99,1899.47,1785.0,1812.63,3991.99920041
2022-05-12 06:00:00,1814.4,1895.87,1790.3,1790.35,3233.75094778
2022-05-12 07:00:00,1789.73,1932.27,1700.0,1889.17,7477.85362827
2022-05-12 08:00:00,1887.49,1917.67,1842.3,1881.23,3145.87380664
2022-05-12 09:00:00,1880.2,1915.0,1863.86,1880.66,1365.90368202
2022-05-12 10:00:00,1885.65,1962.42,1863.53,1948.97,945.0974368
2022-05-12 11:00:00,1948.95,1992.85,1913.17,1937.33,1577.55046637
2022-05-12 12:00:00,1940.86,1968.04,1901.0,1946.28,1155.68998588
2022-05-12 13:00:00,1946.2,1959.54,1870.9,1896.22,3452.02945313
2022-05-12 14:00:00,1893.99,2013.52,1883.88,2011.0,1700.46095019
2022-05-12 15:00:00,2015.0,2040.83,1957.69,1960.31,4115.73562551
2022-05-12 16:00:00,1959.42,2028.91,1953.94,2018.78,3450.37873963
2022-05-12 17:00:00,2017.17,2026.41,1920.94,1927.91,4447.61133585
2022-05-12 18:00:00,1932.17,1944.99,1892.69,1903.79,951.57152045
2022-05-12 19:00:00,1902.06,1960.64,1900.0,1940.23,555.32975141
2022-05-12 20:00:00,1941.67,1951.86,1923.08,1927.3,799.60857648
2022-05-12 21:00:00,1923.53,1925.65,1863.41,1909.33,1220.60820641
2022-05-12 22:00:00,1909.95,1924.76,1893.92,1920.91,822.56681557
2022-05-12 23:00:00,1922.39,1974.65,1922.39,1950.45,244.10844386
2022-05-13 00:00:00,1950.99,2020.2,1936.34,2011.22,685.55897029
2022-05-13 01:00:00,2005.12,2038.62,1993.62,2012.66,793.93571064
2022-05-13 02:00:00,2009.97,2070.0,2005.63,2062.21,531.03301423
2022-05-13 03:00:00,2063.32,2104.32,2052.04,2087.26,691.25042652
2022-05-13 04:00:00,2093.45,2093.45,2064.86,2085.16,468.9449968
2022-05-13 05:00:00,2082.79,2139.28,2076.13,2101.23,1283.5882192
2022-05-13 06:00:00,2101.81,2118.91,2084.74,2089.5,824.15096118
2022-05-13 07:00:00,2088.19,2090.46,2042.57,2044.31,1197.55752238
2022-05-13 08:00:00,2044.02,2073.38,2044.02,2064.93,2517.65031744
2022-05-13 09:00:00,2065.68,2094.1,2065.0,2074.4,1322.79668564
2022-05-13 10:00:00,2073.29,2101.71,2054.98,2094.58,523.14455844
2022-05-13 11:00:00,2095.21,2122.29,2073.87,2110.6,834.68377308
2022-05-13 12:00:00,2114.0,2131.11,2095.91,2117.39,1391.3099986
2022-05-13 13:00:00,2116.46,2132.33,2080.18,2124.95,1099.53375145
2022-05-13 14:00:00,2126.78,2145.21,2110.36,2126.22,1079.68001943
2022-05-13 15:00:00,2125.86,2127.8,2080.74,2089.54,917.68574516
2022-05-13 16:00:00,2091.25,2108.19,2052.51,2064.84,2507.20622299
2022-05-13 17:00:00,2064.75,2089.81,2047.6,2051.62,1231.85781199
2022-05-13 18:00:00,2047.34,2077.0,2025.32,2072.82,1397.85308407
2022-05-13 19:00:00,2072.35,2075.32,2052.95,2061.69,935.68366695
2022-05-13 20:00:00,2061.67,2070.86,2041.81,2043.02,932.87306759
2022-05-13 21:00:00,2042.13,2075.79,2037.5,2074.22,2514.4883738
2022-05-13 22:00:00,2071.39,2081.17,2054.16,2055.47,621.24469631
2022-05-13 23:00:00,2055.55,2058.44,1998.17,2007.45,731.95558036
2022-05-14 00:00:00,2006.65,2040.56,1998.55,2035.63,267.74016817
2022-05-14 01:00:00,2034.38,2065.95,2022.41,2055.96,404.07547537
2022-05-14 02:00:00,2057.5,2060.96,2039.16,2042.51,390.18989783
2022-05-14 03:00:00,2044.15,2056.19,2036.82,2050.81,148.47776574
2022-05-14 04:00:00,2051.2,2051.2,2012.1,2020.19,195.83645416
2022-05-14 05:00:00,2019.84,2040.09,2012.03,2034.26,193.34226448
2022-05-14 06:00:00,2031.25,2043.8,2024.11,2038.6,138.54425144
2022-05-14 07:00:00,2039.09,2044.09,2025.63,2028.9,95.82230705
2022-05-14 08:00:00,2029.07,2047.5,2024.83,2039.94,209.78571702
2022-05-14 09:00:00,2037.62,2050.33,2016.17,2023.63,275.15889532
2022-05-14 10:00:00,2023.02,2029.71,2007.67,2009.55,207.77545878
2022-05-14 11:00:00,2008.11,2013.8,1968.36,1981.42,533.79136653
2022-05-14 12:00:00,1980.41,1994.68,1969.67,1978.46,357.55824084
2022-05-14 13:00:00,1980.94,1985.91,1955.0,1960.11,467.59474741
2022-05-14 14:00:00,1958.31,1969.82,1947.47,1969.82,443.47374722
2022-05-14 15:00:00,1970.13,1982.66,1957.65,1960.67,210.03981737
2022-05-14 16:00:00,1959.22,2023.21,1954.26,2004.73,293.94168871
2022-05-14 17:00:00,2004.74,2015.4,1997.91,2014.38,399.02643847
2022-05-14 18:00:00,2016.61,2030.95,2008.39,2011.93,276.18396606
2022-05-14 19:00:00,2011.83,2015.55,1984.31,1994.79,208.47784896
